residue,class_odd,class_dead,exact_dead,exact_steps,alpha,mod9,mod3
5961,9,1,1,3,0.30033875,3,0
5963,6,1,1,8,0.01112366,5,2
5965,9,1,1,3,0.30033875,7,1
5967,9,1,1,13,0.30033875,0,0
5969,9,1,1,3,0.30033875,2,2
5971,8,1,1,6,0.10011292,4,1
5973,4,1,1,3,0.00123596,6,0
5975,7,1,1,8,0.03337097,8,2
5977,7,1,1,3,0.03337097,1,1
5979,10,1,1,21,0.90101624,3,0
5981,7,1,1,3,0.03337097,5,2
5983,7,1,1,13,0.03337097,7,1
5985,9,1,1,3,0.30033875,0,0
5987,7,1,1,6,0.03337097,2,2
5989,7,1,1,3,0.03337097,4,1
5991,12,0,1,42,8.10914612,6,0
5993,9,1,1,3,0.30033875,8,2
5995,9,1,1,8,0.30033875,1,1
5997,6,1,1,3,0.01112366,3,0
5999,11,0,1,29,2.70304871,5,2
6001,7,1,1,3,0.03337097,7,1
6003,9,1,1,6,0.30033875,0,0
6005,7,1,1,3,0.03337097,2,2
6007,9,1,1,8,0.30033875,4,1
6009,10,1,1,3,0.90101624,6,0
6011,8,1,1,13,0.10011292,8,2
6013,10,1,1,3,0.90101624,1,1
6015,12,0,1,34,8.10914612,3,0
6017,11,0,1,3,2.70304871,5,2
6019,8,1,1,6,0.10011292,7,1
6021,8,1,1,3,0.10011292,0,0
6023,8,1,1,11,0.10011292,2,2
6025,9,1,1,3,0.30033875,4,1
6027,11,0,1,8,2.70304871,6,0
6029,4,1,1,3,0.00123596,8,2
6031,10,1,1,11,0.90101624,1,1
6033,8,1,1,3,0.10011292,3,0
6035,8,1,1,6,0.10011292,5,2
6037,9,1,1,3,0.30033875,7,1
6039,8,1,1,8,0.10011292,0,0
6041,8,1,1,3,0.10011292,2,2
6043,10,1,1,16,0.90101624,4,1
6045,10,1,1,3,0.90101624,6,0
6047,9,1,1,21,0.30033875,8,2
6049,8,1,1,3,0.10011292,1,1
6051,9,1,1,6,0.30033875,3,0
6053,9,1,1,3,0.30033875,5,2
6055,11,0,1,29,2.70304871,7,1
6057,10,1,1,3,0.90101624,0,0
6059,11,0,1,8,2.70304871,2,2
6061,11,0,1,3,2.70304871,4,1
6063,10,1,1,13,0.90101624,6,0
6065,4,1,1,3,0.00123596,8,2
6067,4,1,1,6,0.00123596,1,1
6069,8,1,1,3,0.10011292,3,0
6071,9,1,1,8,0.30033875,5,2
6073,7,1,1,3,0.03337097,7,1
6075,7,1,1,11,0.03337097,0,0
6077,10,1,1,3,0.90101624,2,2
6079,11,0,1,29,2.70304871,4,1
6081,8,1,1,3,0.10011292,6,0
6083,9,1,1,6,0.30033875,8,2
6085,7,1,1,3,0.03337097,1,1
6087,9,1,1,13,0.30033875,3,0
6089,8,1,1,3,0.10011292,5,2
6091,6,1,1,8,0.01112366,7,1
6093,6,1,1,3,0.01112366,0,0
6095,8,1,1,16,0.10011292,2,2
6097,6,1,1,3,0.01112366,4,1
6099,12,0,1,6,8.10914612,6,0
6101,7,1,1,3,0.03337097,8,2
6103,9,1,1,8,0.30033875,1,1
6105,7,1,1,3,0.03337097,3,0
6107,10,1,1,13,0.90101624,5,2
6109,9,1,1,3,0.30033875,7,1
6111,12,0,1,47,8.10914612,0,0
6113,9,1,1,3,0.30033875,2,2
6115,7,1,1,6,0.03337097,4,1
6117,8,1,1,3,0.10011292,6,0
6119,8,1,1,16,0.10011292,8,2
6121,13,0,1,3,24.32743835,1,1
6123,10,1,1,8,0.90101624,3,0
6125,8,1,1,3,0.10011292,5,2
6127,8,1,1,19,0.10011292,7,1
6129,7,1,1,3,0.03337097,0,0
6131,10,1,1,6,0.90101624,2,2
6133,7,1,1,3,0.03337097,4,1
6135,9,1,1,8,0.30033875,6,0
6137,10,1,1,3,0.90101624,8,2
6139,11,0,1,29,2.70304871,1,1
6141,10,1,1,3,0.90101624,3,0
6143,12,0,1,81,8.10914612,5,2
6145,8,1,1,3,0.10011292,7,1
6147,7,1,1,6,0.03337097,0,0
6149,9,1,1,3,0.30033875,2,2
6151,7,1,1,11,0.03337097,4,1
6153,10,1,1,3,0.90101624,6,0
6155,9,1,1,8,0.30033875,8,2
6157,5,1,1,3,0.00370789,1,1
6159,9,1,1,11,0.30033875,3,0
6161,5,1,1,3,0.00370789,5,2
6163,9,1,1,6,0.30033875,7,1
6165,5,1,1,3,0.00370789,0,0
6167,5,1,1,8,0.00370789,2,2
6169,7,1,1,3,0.03337097,4,1
6171,12,0,1,94,8.10914612,6,0
6173,8,1,1,3,0.10011292,8,2
6175,9,1,1,24,0.30033875,1,1
6177,8,1,1,3,0.10011292,3,0
6179,5,1,1,6,0.00370789,5,2
6181,9,1,1,3,0.30033875,7,1
6183,9,1,1,13,0.30033875,0,0
6185,10,1,1,3,0.90101624,2,2
6187,9,1,1,8,0.30033875,4,1
6189,5,1,1,3,0.00370789,6,0
6191,12,0,1,44,8.10914612,8,2
6193,11,0,1,3,2.70304871,1,1
6195,11,0,1,6,2.70304871,3,0
6197,6,1,1,3,0.01112366,5,2
6199,11,0,1,8,2.70304871,7,1
6201,5,1,1,3,0.00370789,0,0
6203,9,1,1,11,0.30033875,2,2
6205,8,1,1,3,0.10011292,4,1
6207,10,1,1,26,0.90101624,6,0
6209,8,1,1,3,0.10011292,8,2
6211,8,1,1,6,0.10011292,1,1
6213,6,1,1,3,0.01112366,3,0
6215,10,1,1,21,0.90101624,5,2
6217,9,1,1,3,0.30033875,7,1
6219,6,1,1,8,0.01112366,0,0
6221,7,1,1,3,0.03337097,2,2
6223,7,1,1,13,0.03337097,4,1
6225,7,1,1,3,0.03337097,6,0
6227,10,1,1,6,0.90101624,8,2
6229,6,1,1,3,0.01112366,1,1
6231,7,1,1,8,0.03337097,3,0
6233,7,1,1,3,0.03337097,5,2
6235,11,0,1,32,2.70304871,7,1
6237,7,1,1,3,0.03337097,0,0
6239,8,1,1,13,0.10011292,2,2
6241,9,1,1,3,0.30033875,4,1
6243,7,1,1,6,0.03337097,6,0
6245,7,1,1,3,0.03337097,8,2
6247,10,1,1,26,0.90101624,1,1
6249,8,1,1,3,0.10011292,3,0
6251,11,0,1,8,2.70304871,5,2
6253,9,1,1,3,0.30033875,7,1
6255,9,1,1,24,0.30033875,0,0
6257,6,1,1,3,0.01112366,2,2
6259,9,1,1,6,0.30033875,4,1
6261,6,1,1,3,0.01112366,6,0
6263,9,1,1,8,0.30033875,8,2
6265,11,0,1,3,2.70304871,1,1
6267,11,0,1,13,2.70304871,3,0
6269,8,1,1,3,0.10011292,5,2
6271,11,0,1,39,2.70304871,7,1
6273,8,1,1,3,0.10011292,0,0
6275,6,1,1,6,0.01112366,2,2
6277,6,1,1,3,0.01112366,4,1
6279,9,1,1,11,0.30033875,6,0
6281,8,1,1,3,0.10011292,8,2
6283,10,1,1,8,0.90101624,1,1
6285,6,1,1,3,0.01112366,3,0
6287,10,1,1,11,0.90101624,5,2
6289,9,1,1,3,0.30033875,7,1
6291,9,1,1,6,0.30033875,0,0
6293,7,1,1,3,0.03337097,2,2
6295,6,1,1,8,0.01112366,4,1
6297,8,1,1,3,0.10011292,6,0
6299,8,1,1,19,0.10011292,8,2
6301,7,1,1,3,0.03337097,1,1
6303,12,0,1,39,8.10914612,3,0
6305,8,1,1,3,0.10011292,5,2
6307,7,1,1,6,0.03337097,7,1
6309,10,1,1,3,0.90101624,0,0
6311,12,0,1,55,8.10914612,2,2
6313,11,0,1,3,2.70304871,4,1
6315,10,1,1,8,0.90101624,6,0
6317,6,1,1,3,0.01112366,8,2
6319,11,0,1,13,2.70304871,1,1
6321,9,1,1,3,0.30033875,3,0
6323,9,1,1,6,0.30033875,5,2
6325,8,1,1,3,0.10011292,7,1
6327,9,1,1,8,0.30033875,0,0
6329,9,1,1,3,0.30033875,2,2
6331,10,1,1,11,0.90101624,4,1
6333,11,0,1,3,2.70304871,6,0
6335,10,1,1,19,0.90101624,8,2
6337,9,1,1,3,0.30033875,1,1
6339,9,1,1,6,0.30033875,3,0
6341,8,1,1,3,0.10011292,5,2
6343,9,1,1,13,0.30033875,7,1
6345,8,1,1,3,0.10011292,0,0
6347,7,1,1,8,0.03337097,2,2
6349,8,1,1,3,0.10011292,4,1
6351,13,0,1,42,24.32743835,6,0
6353,9,1,1,3,0.30033875,8,2
6355,9,1,1,6,0.30033875,1,1
6357,5,1,1,3,0.00370789,3,0
6359,8,1,1,8,0.10011292,5,2
6361,10,1,1,3,0.90101624,7,1
6363,9,1,1,13,0.30033875,0,0
6365,10,1,1,3,0.90101624,2,2
6367,11,0,1,29,2.70304871,4,1
6369,12,0,1,3,8.10914612,6,0
6371,5,1,1,6,0.00370789,8,2
6373,6,1,1,3,0.01112366,1,1
6375,10,1,1,21,0.90101624,3,0
6377,10,1,1,3,0.90101624,5,2
6379,11,0,1,8,2.70304871,7,1
6381,8,1,1,3,0.10011292,0,0
6383,11,0,1,112,2.70304871,2,2
6385,7,1,1,3,0.03337097,4,1
6387,8,1,1,6,0.10011292,6,0
6389,7,1,1,3,0.03337097,8,2
6391,8,1,1,8,0.10011292,1,1
6393,10,1,1,3,0.90101624,3,0
6395,11,0,1,86,2.70304871,5,2
6397,8,1,1,3,0.10011292,7,1
6399,11,0,1,29,2.70304871,0,0
6401,7,1,1,3,0.03337097,2,2
6403,10,1,1,6,0.90101624,4,1
6405,8,1,1,3,0.10011292,6,0
6407,10,1,1,11,0.90101624,8,2
6409,7,1,1,3,0.03337097,1,1
6411,8,1,1,8,0.10011292,3,0
6413,8,1,1,3,0.10011292,5,2
6415,8,1,1,11,0.10011292,7,1
6417,8,1,1,3,0.10011292,0,0
6419,11,0,1,6,2.70304871,2,2
6421,4,1,1,3,0.00123596,4,1
6423,7,1,1,8,0.03337097,6,0
6425,7,1,1,3,0.03337097,8,2
6427,11,0,1,34,2.70304871,1,1
6429,9,1,1,3,0.30033875,3,0
6431,8,1,1,16,0.10011292,5,2
6433,8,1,1,3,0.10011292,7,1
6435,9,1,1,6,0.30033875,0,0
6437,9,1,1,3,0.30033875,2,2
6439,11,0,1,13,2.70304871,4,1
6441,7,1,1,3,0.03337097,6,0
6443,9,1,1,8,0.30033875,8,2
6445,4,1,1,3,0.00123596,1,1
6447,9,1,1,19,0.30033875,3,0
6449,9,1,1,3,0.30033875,5,2
6451,9,1,1,6,0.30033875,7,1
6453,4,1,1,3,0.00123596,0,0
6455,11,0,1,8,2.70304871,2,2
6457,10,1,1,3,0.90101624,4,1
6459,10,1,1,11,0.90101624,6,0
6461,10,1,1,3,0.90101624,8,2
6463,12,0,1,37,8.10914612,1,1
6465,4,1,1,3,0.00123596,3,0
6467,12,0,1,6,8.10914612,5,2
6469,8,1,1,3,0.10011292,7,1
6471,14,0,1,81,72.98231506,0,0
6473,9,1,1,3,0.30033875,2,2
6475,8,1,1,8,0.10011292,4,1
6477,8,1,1,3,0.10011292,6,0
6479,10,1,1,13,0.90101624,8,2
6481,9,1,1,3,0.30033875,1,1
6483,9,1,1,6,0.30033875,3,0
6485,5,1,1,3,0.00370789,5,2
6487,7,1,1,8,0.03337097,7,1
6489,7,1,1,3,0.03337097,0,0
6491,10,1,1,16,0.90101624,2,2
6493,7,1,1,3,0.03337097,4,1
6495,9,1,1,13,0.30033875,6,0
6497,10,1,1,3,0.90101624,8,2
6499,7,1,1,6,0.03337097,1,1
6501,7,1,1,3,0.03337097,3,0
6503,10,1,1,24,0.90101624,5,2
6505,7,1,1,3,0.03337097,7,1
6507,8,1,1,8,0.10011292,0,0
6509,9,1,1,3,0.30033875,2,2
6511,9,1,1,16,0.30033875,4,1
6513,6,1,1,3,0.01112366,6,0
6515,8,1,1,6,0.10011292,8,2
6517,6,1,1,3,0.01112366,1,1
6519,8,1,1,8,0.10011292,3,0
6521,11,0,1,3,2.70304871,5,2
6523,9,1,1,13,0.30033875,7,1
6525,7,1,1,3,0.03337097,0,0
6527,11,0,1,29,2.70304871,2,2
6529,9,1,1,3,0.30033875,4,1
6531,6,1,1,6,0.01112366,6,0
6533,6,1,1,3,0.01112366,8,2
6535,6,1,1,11,0.01112366,1,1
6537,11,0,1,3,2.70304871,3,0
6539,8,1,1,8,0.10011292,5,2
6541,6,1,1,3,0.01112366,7,1
6543,8,1,1,11,0.10011292,0,0
6545,6,1,1,3,0.01112366,2,2
6547,6,1,1,6,0.01112366,4,1
6549,6,1,1,3,0.01112366,6,0
6551,6,1,1,8,0.01112366,8,2
6553,6,1,1,3,0.01112366,1,1
6555,10,1,1,26,0.90101624,3,0
6557,11,0,1,3,2.70304871,5,2
6559,10,1,1,21,0.90101624,7,1
6561,9,1,1,3,0.30033875,0,0
6563,8,1,1,6,0.10011292,2,2
6565,8,1,1,3,0.10011292,4,1
6567,8,1,1,16,0.10011292,6,0
6569,10,1,1,3,0.90101624,8,2
6571,10,1,1,8,0.90101624,1,1
6573,8,1,1,3,0.10011292,3,0
6575,8,1,1,13,0.10011292,5,2
6577,8,1,1,3,0.10011292,7,1
6579,8,1,1,6,0.10011292,0,0
6581,8,1,1,3,0.10011292,2,2
6583,7,1,1,8,0.03337097,4,1
6585,8,1,1,3,0.10011292,6,0
6587,10,1,1,11,0.90101624,8,2
6589,7,1,1,3,0.03337097,1,1
6591,13,0,1,75,24.32743835,3,0
6593,9,1,1,3,0.30033875,5,2
6595,9,1,1,6,0.30033875,7,1
6597,5,1,1,3,0.00370789,0,0
6599,11,0,1,13,2.70304871,2,2
6601,10,1,1,3,0.90101624,4,1
6603,6,1,1,8,0.01112366,6,0
6605,7,1,1,3,0.03337097,8,2
6607,9,1,1,21,0.30033875,1,1
6609,7,1,1,3,0.03337097,3,0
6611,9,1,1,6,0.30033875,5,2
6613,8,1,1,3,0.10011292,7,1
6615,11,0,1,8,2.70304871,0,0
6617,6,1,1,3,0.01112366,2,2
6619,7,1,1,13,0.03337097,4,1
6621,6,1,1,3,0.01112366,6,0
6623,11,0,1,42,2.70304871,8,2
6625,9,1,1,3,0.30033875,1,1
6627,8,1,1,6,0.10011292,3,0
6629,8,1,1,3,0.10011292,5,2
6631,8,1,1,21,0.10011292,7,1
6633,9,1,1,3,0.30033875,0,0
6635,11,0,1,8,2.70304871,2,2
6637,6,1,1,3,0.01112366,4,1
6639,10,1,1,26,0.90101624,6,0
6641,8,1,1,3,0.10011292,8,2
6643,10,1,1,6,0.90101624,1,1
6645,9,1,1,3,0.30033875,3,0
6647,11,0,1,8,2.70304871,5,2
6649,12,0,1,3,8.10914612,7,1
6651,6,1,1,16,0.01112366,0,0
6653,11,0,1,3,2.70304871,2,2
6655,12,0,1,57,8.10914612,4,1
6657,8,1,1,3,0.10011292,6,0
6659,8,1,1,6,0.10011292,8,2
6661,10,1,1,3,0.90101624,1,1
6663,10,1,1,11,0.90101624,3,0
6665,8,1,1,3,0.10011292,5,2
6667,10,1,1,8,0.90101624,7,1
6669,5,1,1,3,0.00370789,0,0
6671,10,1,1,11,0.90101624,2,2
6673,5,1,1,3,0.00370789,4,1
6675,10,1,1,6,0.90101624,6,0
6677,8,1,1,3,0.10011292,8,2
6679,8,1,1,8,0.10011292,1,1
6681,8,1,1,3,0.10011292,3,0
6683,9,1,1,19,0.30033875,5,2
6685,7,1,1,3,0.03337097,7,1
6687,9,1,1,19,0.30033875,0,0
6689,7,1,1,3,0.03337097,2,2
6691,8,1,1,6,0.10011292,4,1
6693,10,1,1,3,0.90101624,6,0
6695,7,1,1,13,0.03337097,8,2
6697,9,1,1,3,0.30033875,1,1
6699,8,1,1,8,0.10011292,3,0
6701,8,1,1,3,0.10011292,5,2
6703,10,1,1,26,0.90101624,7,1
6705,7,1,1,3,0.03337097,0,0
6707,7,1,1,6,0.03337097,2,2
6709,6,1,1,3,0.01112366,4,1
6711,11,0,1,8,2.70304871,6,0
6713,9,1,1,3,0.30033875,8,2
6715,8,1,1,11,0.10011292,1,1
6717,9,1,1,3,0.30033875,3,0
6719,8,1,1,16,0.10011292,5,2
6721,5,1,1,3,0.00370789,7,1
6723,5,1,1,6,0.00370789,0,0
6725,5,1,1,3,0.00370789,2,2
6727,10,1,1,16,0.90101624,4,1
6729,9,1,1,3,0.30033875,6,0
6731,5,1,1,8,0.00370789,8,2
6733,5,1,1,3,0.00370789,1,1
6735,10,1,1,13,0.90101624,3,0
6737,12,0,1,3,8.10914612,5,2
6739,12,0,1,6,8.10914612,7,1
6741,6,1,1,3,0.01112366,0,0
6743,8,1,1,8,0.10011292,2,2
6745,8,1,1,3,0.10011292,4,1
6747,9,1,1,21,0.30033875,6,0
6749,6,1,1,3,0.01112366,8,2
6751,10,1,1,13,0.90101624,1,1
6753,8,1,1,3,0.10011292,3,0
6755,7,1,1,6,0.03337097,5,2
6757,7,1,1,3,0.03337097,7,1
6759,10,1,1,24,0.90101624,0,0
6761,10,1,1,3,0.90101624,2,2
6763,7,1,1,8,0.03337097,4,1
6765,10,1,1,3,0.90101624,6,0
6767,11,0,1,29,2.70304871,8,2
6769,6,1,1,3,0.01112366,1,1
6771,9,1,1,6,0.30033875,3,0
6773,7,1,1,3,0.03337097,5,2
6775,6,1,1,8,0.01112366,7,1
6777,8,1,1,3,0.10011292,0,0
6779,9,1,1,13,0.30033875,2,2
6781,10,1,1,3,0.90101624,4,1
6783,10,1,1,24,0.90101624,6,0
6785,9,1,1,3,0.30033875,8,2
6787,6,1,1,6,0.01112366,1,1
6789,7,1,1,3,0.03337097,3,0
6791,7,1,1,11,0.03337097,5,2
6793,9,1,1,3,0.30033875,7,1
6795,7,1,1,8,0.03337097,0,0
6797,9,1,1,3,0.30033875,2,2
6799,11,0,1,11,2.70304871,4,1
6801,9,1,1,3,0.30033875,6,0
6803,9,1,1,6,0.30033875,8,2
6805,9,1,1,3,0.30033875,1,1
6807,9,1,1,8,0.30033875,3,0
6809,9,1,1,3,0.30033875,5,2
6811,11,0,1,70,2.70304871,7,1
6813,8,1,1,3,0.10011292,0,0
6815,10,1,1,21,0.90101624,2,2
6817,10,1,1,3,0.90101624,4,1
6819,10,1,1,6,0.90101624,6,0
6821,10,1,1,3,0.90101624,8,2
6823,12,0,1,60,8.10914612,1,1
6825,13,0,1,3,24.32743835,3,0
6827,11,0,1,8,2.70304871,5,2
6829,8,1,1,3,0.10011292,7,1
6831,6,1,1,13,0.01112366,0,0
6833,7,1,1,3,0.03337097,2,2
6835,7,1,1,6,0.03337097,4,1
6837,8,1,1,3,0.10011292,6,0
6839,8,1,1,8,0.10011292,8,2
6841,7,1,1,3,0.03337097,1,1
6843,10,1,1,11,0.90101624,3,0
6845,8,1,1,3,0.10011292,5,2
6847,11,0,1,29,2.70304871,7,1
6849,8,1,1,3,0.10011292,0,0
6851,7,1,1,6,0.03337097,2,2
6853,5,1,1,3,0.00370789,4,1
6855,10,1,1,13,0.90101624,6,0
6857,8,1,1,3,0.10011292,8,2
6859,9,1,1,8,0.30033875,1,1
6861,5,1,1,3,0.00370789,3,0
6863,12,0,1,60,8.10914612,5,2
6865,9,1,1,3,0.30033875,7,1
6867,9,1,1,6,0.30033875,0,0
6869,7,1,1,3,0.03337097,2,2
6871,10,1,1,8,0.90101624,4,1
6873,5,1,1,3,0.00370789,6,0
6875,12,0,1,13,8.10914612,8,2
6877,9,1,1,3,0.30033875,1,1
6879,8,1,1,16,0.10011292,3,0
6881,10,1,1,3,0.90101624,5,2
6883,7,1,1,6,0.03337097,7,1
6885,8,1,1,3,0.10011292,0,0
6887,13,0,1,104,24.32743835,2,2
6889,11,0,1,3,2.70304871,4,1
6891,10,1,1,8,0.90101624,6,0
6893,8,1,1,3,0.10011292,8,2
6895,11,0,1,34,2.70304871,1,1
6897,7,1,1,3,0.03337097,3,0
6899,8,1,1,6,0.10011292,5,2
6901,6,1,1,3,0.01112366,7,1
6903,8,1,1,8,0.10011292,0,0
6905,10,1,1,3,0.90101624,2,2
6907,9,1,1,24,0.30033875,4,1
6909,8,1,1,3,0.10011292,6,0
6911,13,0,1,75,24.32743835,8,2
6913,6,1,1,3,0.01112366,1,1
6915,6,1,1,6,0.01112366,3,0
6917,7,1,1,3,0.03337097,5,2
6919,12,0,1,11,8.10914612,7,1
6921,10,1,1,3,0.90101624,0,0
6923,9,1,1,8,0.30033875,2,2
6925,8,1,1,3,0.10011292,4,1
6927,7,1,1,11,0.03337097,6,0
6929,8,1,1,3,0.10011292,8,2
6931,8,1,1,6,0.10011292,1,1
6933,6,1,1,3,0.01112366,3,0
6935,8,1,1,8,0.10011292,5,2
6937,10,1,1,3,0.90101624,7,1
6939,13,0,1,39,24.32743835,0,0
6941,7,1,1,3,0.03337097,2,2
6943,12,0,1,88,8.10914612,4,1
6945,7,1,1,3,0.03337097,6,0
6947,7,1,1,6,0.03337097,8,2
6949,7,1,1,3,0.03337097,1,1
6951,10,1,1,13,0.90101624,3,0
6953,9,1,1,3,0.30033875,5,2
6955,8,1,1,8,0.10011292,7,1
6957,9,1,1,3,0.30033875,0,0
6959,11,0,1,16,2.70304871,2,2
6961,9,1,1,3,0.30033875,4,1
6963,9,1,1,6,0.30033875,6,0
6965,6,1,1,3,0.01112366,8,2
6967,10,1,1,8,0.90101624,1,1
6969,8,1,1,3,0.10011292,3,0
6971,9,1,1,11,0.30033875,5,2
6973,11,0,1,3,2.70304871,7,1
6975,10,1,1,26,0.90101624,0,0
6977,6,1,1,3,0.01112366,2,2
6979,9,1,1,6,0.30033875,4,1
6981,9,1,1,3,0.30033875,6,0
6983,9,1,1,21,0.30033875,8,2
6985,8,1,1,3,0.10011292,1,1
6987,9,1,1,8,0.30033875,3,0
6989,9,1,1,3,0.30033875,5,2
6991,9,1,1,13,0.30033875,7,1
6993,8,1,1,3,0.10011292,0,0
6995,8,1,1,6,0.10011292,2,2
6997,7,1,1,3,0.03337097,4,1
6999,10,1,1,8,0.90101624,6,0
7001,5,1,1,3,0.00370789,8,2
7003,9,1,1,19,0.30033875,1,1
7005,5,1,1,3,0.00370789,3,0
7007,11,0,1,13,2.70304871,5,2
7009,13,0,1,3,24.32743835,7,1
7011,7,1,1,6,0.03337097,0,0
7013,7,1,1,3,0.03337097,2,2
7015,10,1,1,26,0.90101624,4,1
7017,8,1,1,3,0.10011292,6,0
7019,8,1,1,8,0.10011292,8,2
7021,8,1,1,3,0.10011292,1,1
7023,9,1,1,21,0.30033875,3,0
7025,7,1,1,3,0.03337097,5,2
7027,7,1,1,6,0.03337097,7,1
7029,7,1,1,3,0.03337097,0,0
7031,7,1,1,8,0.03337097,2,2
7033,9,1,1,3,0.30033875,4,1
7035,9,1,1,13,0.30033875,6,0
7037,7,1,1,3,0.03337097,8,2
7039,11,0,1,39,2.70304871,1,1
7041,9,1,1,3,0.30033875,3,0
7043,9,1,1,6,0.30033875,5,2
7045,9,1,1,3,0.30033875,7,1
7047,9,1,1,11,0.30033875,0,0
7049,11,0,1,3,2.70304871,2,2
7051,10,1,1,8,0.90101624,4,1
7053,7,1,1,3,0.03337097,6,0
7055,7,1,1,11,0.03337097,8,2
7057,7,1,1,3,0.03337097,1,1
7059,7,1,1,6,0.03337097,3,0
7061,6,1,1,3,0.01112366,5,2
7063,9,1,1,8,0.30033875,7,1
7065,9,1,1,3,0.30033875,0,0
7067,7,1,1,16,0.03337097,2,2
7069,10,1,1,3,0.90101624,4,1
7071,7,1,1,19,0.03337097,6,0
7073,9,1,1,3,0.30033875,8,2
7075,6,1,1,6,0.01112366,1,1
7077,9,1,1,3,0.30033875,3,0
7079,11,0,1,21,2.70304871,5,2
7081,10,1,1,3,0.90101624,7,1
7083,8,1,1,8,0.10011292,0,0
7085,9,1,1,3,0.30033875,2,2
7087,9,1,1,13,0.30033875,4,1
7089,7,1,1,3,0.03337097,6,0
7091,7,1,1,6,0.03337097,8,2
7093,7,1,1,3,0.03337097,1,1
7095,6,1,1,8,0.01112366,3,0
7097,6,1,1,3,0.01112366,5,2
7099,6,1,1,11,0.01112366,7,1
7101,9,1,1,3,0.30033875,0,0
